,PC1,PC2,Unnamed: 0,Project
262,6.3149152039814185,-0.48303019048103735,Intensity_1DLC121914QE_RRAG_028_rep2,PXD012477
263,6.799663173686942,-0.4672449717814218,Intensity_1DLC012615QE_RRAG_013B_rep1,PXD012477
264,5.971328635461783,-0.6534478299635692,Intensity_1DLC121414QE_RRAG_013_rep3,PXD012477
265,6.321809581070883,-0.1277500631659358,Intensity_1DLC122914QE_RRAG_060_rep4,PXD012477
266,6.16129589828349,-1.3733705593038452,Intensity_1DLC122514QE_RRAG_046_rep1,PXD012477
267,-0.0601578017965322,-0.6904633126066572,Intensity_1DLC070815QE_RRAG_051B_rep2,PXD012477
268,-1.6721208968463077,-1.0411564015654597,Intensity_1DLC062715QE_RRAG_048B_rep2,PXD012477
269,-2.2159858757658584,-0.6540953997721142,Intensity_1DLC071515QE_RRAG_060B_rep2,PXD012477
270,-2.960313278531167,-2.053409240068071,Intensity_1DLC051815QE_RRAG_023B_rep3,PXD012477
271,3.7107137847353813,0.34412505169114843,Intensity_1DLC120314QE_RRAG_005_rep1,PXD012477
272,-2.1181950196605808,-1.1279419636623607,Intensity_1DLC071515QE_RRAG_058B_rep4,PXD012477
273,-4.395061622072317,-1.301046689850818,Intensity_1DLC051815QE_RRAG_018B_rep3,PXD012477
274,5.284802463141982,-1.074322283722453,Intensity_1DLC121914QE_RRAG_025_rep1,PXD012477
275,5.3369728222517905,-1.6011389004887224,Intensity_1DLC012615QE_RRAG_001B_rep3,PXD012477
276,5.293147752237619,-0.9042789440843761,Intensity_1DLC012615QE_RRAG_010B_rep3,PXD012477
277,7.0571665751390364,-0.29156070276911117,Intensity_1DLC012615QE_RRAG_006B_rep1,PXD012477
278,2.8385260232783818,-0.44734299627607027,Intensity_1DLC120314QE_RRAG_003_rep1,PXD012477
279,5.639051659039966,-0.12511871377567044,Intensity_1DLC121414QE_RRAG_013_rep1,PXD012477
280,-2.3211508368081706,-1.491506925408205,Intensity_1DLC051815QE_RRAG_020B_rep4,PXD012477
281,-4.9219676737164395,-0.7988738335088518,Intensity_1DLC051815QE_RRAG_011B_rep3,PXD012477
282,5.491131683245513,-1.0721381279981987,Intensity_1DLC122514QE_RRAG_046_rep4,PXD012477
283,6.718010438982722,-1.0279074735267426,Intensity_1DLC012615QE_RRAG_015B_rep1,PXD012477
284,7.242014590775817,-1.956012870916353,Intensity_1DLC012615QE_RRAG_004B_rep3,PXD012477
285,6.106286279550782,-0.4753160201027594,Intensity_1DLC122514QE_RRAG_045_rep3,PXD012477
286,5.55356023076889,-1.5057640388479832,Intensity_1DLC122214QE_RRAG_033_rep4,PXD012477
287,-0.46541690894677484,-0.1562275592237265,Intensity_1DLC071015QE_RRAG_054B_rep3,PXD012477
288,6.3857325700519025,-1.5599811874116138,Intensity_1DLC122214QE_RRAG_033_rep1,PXD012477
289,6.356477938531581,-1.2258655748539566,Intensity_1DLC012615QE_RRAG_004B_rep4,PXD012477
290,-4.695830879191571,-0.8665513759726983,Intensity_1DLC070815QE_RRAG_051B_rep1,PXD012477
291,5.188404029118607,-1.2988675454229013,Intensity_1DLC122514QE_RRAG_052_rep2,PXD012477
292,8.24551189682012,0.3090674744763931,Intensity_1DLC120314QE_RRAG_008_rep4,PXD012477
293,-1.921925560971802,-1.6130772698756446,Intensity_1DLC051815QE_RRAG_022B_rep2,PXD012477
294,7.025304512236559,0.19426479838321842,Intensity_1DLC012615QE_RRAG_007B_rep2,PXD012477
295,7.309917457866788,0.2754755782598006,Intensity_1DLC123114QE_RRAG_054_rep4,PXD012477
296,-1.8719764011928508,-0.604715567934157,Intensity_1DLC071015QE_RRAG_055B_rep3,PXD012477
297,8.212505069212519,0.9026396375453883,Intensity_1DLC012615QE_RRAG_012B_rep3,PXD012477
298,-4.593962451004423,-0.7293748372144061,Intensity_1DLC060615QE_RRAG_035B_rep2,PXD012477
299,6.376807750538948,-0.7372339196391697,Intensity_1DLC012615QE_RRAG_001B_rep1,PXD012477
300,6.273903174517882,-0.31295815725482373,Intensity_1DLC122914QE_RRAG_060_rep3,PXD012477
301,5.097886294084364,-1.3315876036497183,Intensity_1DLC121914QE_RRAG_031_rep2,PXD012477
302,0.6197430333946253,-0.8068162125558479,Intensity_1DLC071015QE_RRAG_053B_rep3,PXD012477
303,5.316802438524086,-2.0127113000351753,Intensity_1DLC012615QE_RRAG_016B_rep2,PXD012477
304,-3.106752484729583,-1.991255595058491,Intensity_1DLC062715QE_RRAG_045B_rep2,PXD012477
305,7.203420891635151,-0.6883694107982254,Intensity_1DLC012615QE_RRAG_008B_rep1,PXD012477
306,-1.430814761242465,-1.125414817144989,Intensity_1DLC071515QE_RRAG_062B_rep2,PXD012477
307,6.535431569323856,-0.13743263745499587,Intensity_1DLC012615QE_RRAG_013B_rep2,PXD012477
308,6.783970818003183,-0.5752219256975788,Intensity_1DLC122514QE_RRAG_044_rep4,PXD012477
309,6.137020976336411,-0.31915147121597676,Intensity_1DLC121914QE_RRAG_028_rep1,PXD012477
310,5.741347274057851,-0.5262109192283659,Intensity_1DLC121514QE_RRAG_021_rep2,PXD012477
311,6.616058764556181,-0.7512836393825476,Intensity_1DLC012615QE_RRAG_009B_rep4,PXD012477
312,-4.983509683535331,-0.6564092385854624,Intensity_1DLC060615QE_RRAG_034B_rep4,PXD012477
313,-2.8852260551967084,-0.8753631993897406,Intensity_1DLC060615QE_RRAG_032B_rep1,PXD012477
314,7.657271263353393,-0.10276653327464531,Intensity_1DLC122514QE_RRAG_041_rep2,PXD012477
315,-2.3511969298680744,-1.671099573308965,Intensity_1DLC062715QE_RRAG_047B_rep3,PXD012477
316,4.907652281806782,-1.0426202874862749,Intensity_1DLC123114QE_RRAG_064_rep2,PXD012477
317,1.130973088881731,-0.6195613137370022,Intensity_1DLC070815QE_RRAG_051B_rep4,PXD012477
318,7.714085761729412,-0.3934235042039668,Intensity_1DLC122214QE_RRAG_036_rep3,PXD012477
319,-2.0467386330599564,-1.2402734782712088,Intensity_1DLC051815QE_RRAG_027B_rep4,PXD012477
320,5.8728243545374434,-1.508882462288984,Intensity_1DLC012615QE_RRAG_015B_rep3,PXD012477
321,8.21696079624868,-0.188488912703875,Intensity_1DLC122214QE_RRAG_038_rep2,PXD012477
322,-3.293331606186056,-1.5750766002831336,Intensity_1DLC062715QE_RRAG_044B_rep1,PXD012477
323,-2.6221921433824558,-1.8710409289133478,Intensity_1DLC062715QE_RRAG_045B_rep1,PXD012477
324,5.8284744871416025,-0.41179820290887653,Intensity_1DLC121514QE_RRAG_022_rep2,PXD012477
325,11.884206298967024,-1.4707253517022763,Intensity_1DLC121514QE_RRAG_017_rep3,PXD012477
326,8.34106471874854,0.7784981244176585,Intensity_1DLC122514QE_RRAG_043_rep3,PXD012477
327,-1.239743933396452,-0.8896729023578,Intensity_1DLC060615QE_RRAG_032B_rep2,PXD012477
328,-0.9632203009723443,-0.15453089174540283,Intensity_1DLC071015QE_RRAG_054B_rep1,PXD012477
329,6.447076023250051,-0.2982922358105953,Intensity_1DLC122914QE_RRAG_057_rep1,PXD012477
330,6.741467093394004,-0.14049121577133428,Intensity_1DLC122514QE_RRAG_047_101314_rep1,PXD012477
331,6.66699957364875,-0.07074803784735786,Intensity_1DLC012615QE_RRAG_013B_rep4,PXD012477
332,5.589751752303391,-0.8428864440576264,Intensity_1DLC121914QE_RRAG_027_rep3,PXD012477
333,-3.873106593698285,-0.6020298914986217,Intensity_1DLC051815QE_RRAG_026B_rep1,PXD012477
334,-2.5324972346083463,-1.2238776297818366,Intensity_1DLC062715QE_RRAG_045B_rep4,PXD012477
335,7.884461976676658,0.8383187075327199,Intensity_1DLC123114QE_RRAG_053_rep4,PXD012477
336,-0.5068089487486882,-0.36823064136719796,Intensity_1DLC071515QE_RRAG_059B_rep4,PXD012477
337,6.914103673505245,-0.6171617938683082,Intensity_1DLC120914QE_RRAG_010_rep4,PXD012477
338,7.64095887613096,0.7910962667805471,Intensity_1DLC122914QE_RRAG_059_rep2,PXD012477
339,0.488067912630925,0.31730763823434066,Intensity_1DLC071515QE_RRAG_059B_rep1,PXD012477
340,-3.3395320714450225,-1.4221709935063842,Intensity_1DLC051815QE_RRAG_022B_rep1,PXD012477
341,5.8119624563451175,-1.0275266488883772,Intensity_1DLC123114QE_RRAG_062_rep1,PXD012477
342,6.7071350652080834,-0.2607301958551462,Intensity_1DLC123114QE_RRAG_063_rep2,PXD012477
343,7.456809417446838,-0.286148552601725,Intensity_1DLC121914QE_RRAG_032_rep2,PXD012477
344,-0.9327819379490786,-1.289066596711648,Intensity_1DLC071015QE_RRAG_052B_rep2,PXD012477
345,7.842430030754848,1.8792536962315567,Intensity_1DLC121914QE_RRAG_026_rep2,PXD012477
346,-3.646740035006908,-1.390221168057665,Intensity_1DLC051815QE_RRAG_021B_rep1,PXD012477
347,6.980866735070613,-0.9621710275525527,Intensity_1DLC122514QE_RRAG_044_rep1,PXD012477
348,6.684609402838135,-0.020316268858148804,Intensity_1DLC121414QE_RRAG_014_rep2,PXD012477
349,-2.3099629929189374,-0.6158854852667912,Intensity_1DLC071515QE_RRAG_061B_rep1,PXD012477
350,-3.2289079244718883,-1.7510697989811854,Intensity_1DLC051815QE_RRAG_020B_rep2,PXD012477
351,5.885245312824704,-0.5145626309368713,Intensity_1DLC121514QE_RRAG_021_rep4,PXD012477
352,5.394319054135452,-1.4641838701241805,Intensity_1DLC012615QE_RRAG_015B_rep2,PXD012477
353,6.2966378160623755,-0.5353769626331794,Intensity_1DLC121414QE_RRAG_016_rep2,PXD012477
354,5.485902614306905,-1.027822346400501,Intensity_1DLC122514QE_RRAG_046_rep3,PXD012477
355,6.803904003233915,-1.1879058081554577,Intensity_1DLC120914QE_RRAG_009_rep3,PXD012477
356,6.916597624345663,-0.4533228623376432,Intensity_1DLC122214QE_RRAG_036_rep2,PXD012477
357,-3.37663222036824,-1.5726075325470983,Intensity_1DLC060615QE_RRAG_030B_rep1,PXD012477
358,-2.180738675643351,-1.6549787661461908,Intensity_1DLC071515QE_RRAG_056B_rep3,PXD012477
359,6.3401498185006595,-1.2019593793053942,Intensity_1DLC121914QE_RRAG_027_rep4,PXD012477
360,6.064853268898511,-1.1634641058674122,Intensity_1DLC121914QE_RRAG_025_rep3,PXD012477
361,-3.238618517119213,-1.2875671105820672,Intensity_1DLC060615QE_RRAG_031B_rep2,PXD012477
362,4.6276209323026,0.32748242275141964,Intensity_1DLC120314QE_RRAG_007_rep2,PXD012477
363,7.205573098817936,-0.7862453620823577,Intensity_1DLC122914QE_RRAG_047_101414_rep1,PXD012477
364,4.600433142759384,-1.3066180318827232,Intensity_1DLC122514QE_RRAG_042_rep4,PXD012477
365,4.642295125672403,-1.9790451190298461,Intensity_1DLC121514QE_RRAG_023_rep3,PXD012477
366,-4.9509055989549955,-1.282732168689226,Intensity_1DLC0080815QE_RRAG_019_rep1,PXD012477
367,4.65292094780741,0.13594328389201535,Intensity_1DLC120314QE_RRAG_004_rep1,PXD012477
368,4.0140350720418665,-0.6387102982220146,Intensity_1DLC120314QE_RRAG_007_rep1,PXD012477
369,-3.66583885021068,-1.7559148194175431,Intensity_1DLC051815QE_RRAG_020B_rep3,PXD012477
370,-4.990119953072272,-1.2567793783950447,Intensity_1DLC051815QE_RRAG_011B_rep4,PXD012477
371,-2.560714979677845,-0.5576812045879974,Intensity_1DLC060615QE_RRAG_037B_rep4,PXD012477
372,-3.5074296529301012,-1.0698696696969932,Intensity_1DLC061715QE_RRAG_040B_rep2,PXD012477
373,7.882255656361805,0.8991033466639352,Intensity_1DLC122914QE_RRAG_059_rep1,PXD012477
374,5.223634016748087,-1.0121411890147431,Intensity_1DLC121414QE_RRAG_015_rep4,PXD012477
375,6.097497064790421,-1.441023205800791,Intensity_1DLC012615QE_RRAG_001B_rep4,PXD012477
376,7.0223731719404245,-0.10856317699771632,Intensity_1DLC123114QE_RRAG_054_rep2,PXD012477
377,-1.073914508893455,-1.3126555727134046,Intensity_1DLC071015QE_RRAG_052B_rep4,PXD012477
378,-3.7260647818716137,-1.3485298565635881,Intensity_1DLC0080815QE_RRAG_001_rep1,PXD012477
379,-4.016939567238976,-1.394330963594181,Intensity_1DLC0080815QE_RRAG_001_rep2,PXD012477
380,-3.6949964869281566,-1.3387035936506213,Intensity_1DLC0080815QE_RRAG_017_rep2,PXD012477
381,6.387198930930502,-1.058424036617031,Intensity_1DLC122214QE_RRAG_033_rep3,PXD012477
382,8.529182085201384,1.7047933185012472,Intensity_1DLC121414QE_RRAG_012_rep4,PXD012477
383,5.252895029128531,-0.9782215640471712,Intensity_1DLC121414QE_RRAG_011_rep3,PXD012477
384,-3.4314457395401363,-1.4020387304075739,Intensity_1DLC051815QE_RRAG_019B_rep2,PXD012477
385,5.334629065272771,-0.6307457222745398,Intensity_1DLC121514QE_RRAG_022_rep4,PXD012477
386,-3.211521706055307,-0.8604892060362112,Intensity_1DLC061715QE_RRAG_038B_rep2,PXD012477
387,-4.085884607954878,-0.5680498921010061,Intensity_1DLC060615QE_RRAG_035B_rep3,PXD012477
388,6.3893422616516995,-0.6994331537843319,Intensity_1DLC122914QE_RRAG_058_rep2,PXD012477
389,8.512160547501715,-0.725719563154665,Intensity_1DLC120314QE_RRAG_007_rep3,PXD012477
390,-4.166917207403394,-0.8539570783358783,Intensity_1DLC060615QE_RRAG_034B_rep3,PXD012477
391,-3.880132559279072,-1.7077754822634132,Intensity_1DLC051815QE_RRAG_029B_rep1,PXD012477
392,7.276919340709936,0.3380287702662248,Intensity_1DLC121914QE_RRAG_032_rep1,PXD012477
393,6.658916300667833,-0.8553958047107071,Intensity_1DLC122514QE_RRAG_044_rep3,PXD012477
394,5.315222141427483,-0.3565512629787847,Intensity_1DLC012615QE_RRAG_010B_rep1,PXD012477
395,-5.303163513393324,-0.6281750095996053,Intensity_1DLC070815QE_RRAG_049B_rep1,PXD012477
396,-3.1416765104201376,-0.7669353613877771,Intensity_1DLC052815QE_RRAG_025B_rep4,PXD012477
397,6.244411634723804,-0.3529249102768948,Intensity_1DLC122914QE_RRAG_048_101414_rep2,PXD012477
398,9.09762465957828,1.5635429259094293,Intensity_1DLC122514QE_RRAG_043_rep1,PXD012477
399,-4.2421834283215185,-1.1590026016337143,Intensity_1DLC051815QE_RRAG_021B_rep4,PXD012477
400,1.720406455255582,-0.5000495544289337,Intensity_1DLC071015QE_RRAG_053B_rep4,PXD012477
401,6.387602314459681,-0.661809707916825,Intensity_1DLC122914QE_RRAG_056_rep4,PXD012477
402,-4.971051659637213,-1.5193185843135415,Intensity_1DLC051815QE_RRAG_017B_rep1,PXD012477
403,-4.985644982886408,-1.8054896587716402,Intensity_1DLC051815QE_RRAG_017B_rep4,PXD012477
404,-3.212983851082225,-0.29196847993798514,Intensity_1DLC070815QE_RRAG_049B_rep3,PXD012477
405,-5.119858693666652,-1.506250203829947,Intensity_1DLC0080815QE_RRAG_004_rep2,PXD012477
406,-4.326534202192755,-1.1311271109270369,Intensity_1DLC0080815QE_RRAG_003_rep2,PXD012477
407,7.86590116139994,-0.6454200957542053,Intensity_1DLC120314QE_RRAG_007_rep4,PXD012477
408,5.561355932303548,-1.365660753712838,Intensity_1DLC012615QE_RRAG_015B_rep4,PXD012477
409,4.567323328236962,-0.6896570248337774,Intensity_1DLC121514QE_RRAG_018_rep2,PXD012477
410,-3.771948888167876,-1.4670438221180302,Intensity_1DLC070815QE_RRAG_049B_rep4,PXD012477
411,5.626435593397042,-0.5756705833507549,Intensity_1DLC121414QE_RRAG_015_rep2,PXD012477
412,-2.565534157411216,-0.26073755360222645,Intensity_1DLC071015QE_RRAG_054B_rep4,PXD012477
413,6.276959340695777,-0.6574489182048351,Intensity_1DLC012615QE_RRAG_009B_rep3,PXD012477
414,5.164397101961023,-0.9459304264101847,Intensity_1DLC122514QE_RRAG_042_rep3,PXD012477
415,5.529014777256896,-1.0241411366508635,Intensity_1DLC121914QE_RRAG_031_rep3,PXD012477
416,7.595330699609973,-0.2504601370755231,Intensity_1DLC120914QE_RRAG_010_rep3,PXD012477
417,4.524470742460626,-1.1198086685891708,Intensity_1DLC121514QE_RRAG_023_rep2,PXD012477
418,5.1212754610240605,-0.8501355670153138,Intensity_1DLC122514QE_RRAG_042_rep2,PXD012477
419,6.98325107353735,-0.374197465410262,Intensity_1DLC122914QE_RRAG_060_rep1,PXD012477
420,6.704967629990843,-0.5847321904675834,Intensity_1DLC012615QE_RRAG_013B_rep3,PXD012477
421,4.714467651932059,-1.0919162668834095,Intensity_1DLC121514QE_RRAG_020_rep4,PXD012477
422,3.4380294008717636,-0.2359856999307087,Intensity_1DLC120914QE_RRAG_009_rep1,PXD012477
423,6.618918481950015,-0.017318836365980975,Intensity_1DLC122514QE_RRAG_047_101314_rep2,PXD012477
424,-3.1440505266326495,-1.6092294594014762,Intensity_1DLC071515QE_RRAG_064B_rep1,PXD012477
425,6.082575751344092,-1.2282114869343452,Intensity_1DLC012615QE_RRAG_003B_rep2,PXD012477
426,-4.180142922296545,-1.1317776682715528,Intensity_1DLC060615QE_RRAG_033B_rep1,PXD012477
427,-3.342337877244778,-1.8944172420053906,Intensity_1DLC051815QE_RRAG_020B_rep1,PXD012477
428,-3.3356930089164325,-1.7997530983035812,Intensity_1DLC061715QE_RRAG_042B_rep3,PXD012477
429,7.399065962232869,0.5217468060138488,Intensity_1DLC121914QE_RRAG_026_rep3,PXD012477
430,4.720643158573718,-1.5307917692677058,Intensity_1DLC121414QE_RRAG_015_rep3,PXD012477
431,6.289362297633552,-1.0239488441614284,Intensity_1DLC012615QE_RRAG_002B_rep4,PXD012477
432,5.667346057920419,-0.7572892043681506,Intensity_1DLC012615QE_RRAG_010B_rep4,PXD012477
433,-3.7525721251749236,-1.1829794708946926,Intensity_1DLC051815QE_RRAG_028B_rep2,PXD012477
434,0.009818462810716577,-0.4470336946416943,Intensity_1DLC070815QE_RRAG_051B_rep3,PXD012477
435,7.041882520555332,-0.8715678987827429,Intensity_1DLC012615QE_RRAG_008B_rep3,PXD012477
436,-2.9526056047722555,-1.3640595046513302,Intensity_1DLC071515QE_RRAG_064B_rep2,PXD012477
437,-4.160282939654856,-0.6625136906611052,Intensity_1DLC052815QE_RRAG_025B_rep1,PXD012477
438,-2.9341262808124595,-1.7321132129509147,Intensity_1DLC051815QE_RRAG_021B_rep2,PXD012477
439,6.551333036705093,-0.7394749460589538,Intensity_1DLC122914QE_RRAG_056_rep1,PXD012477
440,6.193542908909161,-0.9827014308510668,Intensity_1DLC012615QE_RRAG_005B_rep1,PXD012477
441,6.730541173983535,-0.6355270548681381,Intensity_1DLC123114QE_RRAG_061_rep3,PXD012477
442,5.627517620892805,-0.6047166927964204,Intensity_1DLC121914QE_RRAG_029_rep1,PXD012477
443,7.463929011726991,0.9745958618970801,Intensity_1DLC122214QE_RRAG_038_rep3,PXD012477
444,6.529924838550413,-0.7926723297877589,Intensity_1DLC122514QE_RRAG_051_rep1,PXD012477
445,-1.6147722988371631,-1.7980887039607,Intensity_1DLC062715QE_RRAG_048B_rep3,PXD012477
446,-4.21843250855135,-0.9914222484983273,Intensity_1DLC071515QE_RRAG_056B_rep2,PXD012477
447,5.813473861996975,-0.6169489361399287,Intensity_1DLC121414QE_RRAG_014_rep4,PXD012477
448,-5.10899059452603,-1.0847529906414737,Intensity_1DLC0080815QE_RRAG_019_rep2,PXD012477
449,6.188389796342645,-0.5495054628379338,Intensity_1DLC122514QE_RRAG_050_rep2,PXD012477
450,-3.286824109768513,-1.8143500440170073,Intensity_1DLC061715QE_RRAG_042B_rep4,PXD012477
451,6.070587149005769,-0.8009007730128234,Intensity_1DLC122214QE_RRAG_037_rep2,PXD012477
452,6.643527342793702,-0.20917510082655077,Intensity_1DLC122914QE_RRAG_060_rep2,PXD012477
453,6.233726373366648,-1.003450169090985,Intensity_1DLC122214QE_RRAG_040_rep3,PXD012477
454,-1.5586323749472062,0.3969311274744748,Intensity_1DLC071015QE_RRAG_055B_rep1,PXD012477
455,6.6511900243078,-1.28631900885791,Intensity_1DLC012615QE_RRAG_014B_rep1,PXD012477
456,-4.436149715176523,-1.185193831789765,Intensity_1DLC060615QE_RRAG_035B_rep4,PXD012477
457,7.473270055481304,-0.13122594992861508,Intensity_1DLC122514QE_RRAG_045_rep1,PXD012477
458,-3.8504307912612052,-1.4751994713354473,Intensity_1DLC061715QE_RRAG_042B_rep2,PXD012477
459,-3.802904254483263,-0.9865245244751274,Intensity_1DLC060615QE_RRAG_037B_rep2,PXD012477
460,-1.2042386269421133,0.3265147670180035,Intensity_1DLC071015QE_RRAG_055B_rep4,PXD012477
461,8.628099363751307,1.0777187537193225,Intensity_1DLC121414QE_RRAG_012_rep1,PXD012477
462,6.592613500648867,-0.8955133624043756,Intensity_1DLC012615QE_RRAG_005B_rep4,PXD012477
463,3.346581839253912,-0.5736923775015131,Intensity_1DLC120914QE_RRAG_009_rep2,PXD012477
464,6.707335688316223,-0.03633356164011599,Intensity_1DLC121414QE_RRAG_014_rep1,PXD012477
465,-2.073298706017541,-1.058926149660978,Intensity_1DLC060615QE_RRAG_030B_rep2,PXD012477
466,5.879877677620869,-0.7523695381368605,Intensity_1DLC122214QE_RRAG_033_rep2,PXD012477
467,-2.080310414857145,-1.2407671043042998,Intensity_1DLC071515QE_RRAG_061B_rep3,PXD012477
468,6.976362132959025,-0.6014910926805676,Intensity_1DLC123114QE_RRAG_063_rep3,PXD012477
469,-3.914942868656849,-1.590061701475335,Intensity_1DLC060615QE_RRAG_031B_rep3,PXD012477
470,6.881223445736701,-0.6135700572877154,Intensity_1DLC012615QE_RRAG_008B_rep4,PXD012477
471,7.057868131482014,0.7028324127769412,Intensity_1DLC121914QE_RRAG_026_rep4,PXD012477
472,5.54076658467742,-1.4103698911309919,Intensity_1DLC123114QE_RRAG_064_rep3,PXD012477
473,8.265609988772196,1.7880590242156078,Intensity_1DLC121414QE_RRAG_012_rep3,PXD012477
474,8.244994738110893,0.7671398518856571,Intensity_1DLC122214QE_RRAG_038_rep4,PXD012477
475,-3.4185722273529504,-1.7868860971290006,Intensity_1DLC071515QE_RRAG_062B_rep4,PXD012477
476,-2.6473991692783847,-0.9947192924468837,Intensity_1DLC061715QE_RRAG_040B_rep4,PXD012477
477,7.13372700461293,0.4246506907288729,Intensity_1DLC123114QE_RRAG_054_rep1,PXD012477
478,-3.3318643580177536,-1.781076206602908,Intensity_1DLC062715QE_RRAG_046B_rep2,PXD012477
479,-3.008580928698451,-1.674333683695555,Intensity_1DLC062715QE_RRAG_044B_rep3,PXD012477
480,0.671034955335877,-0.1448911860977734,Intensity_1DLC071515QE_RRAG_059B_rep3,PXD012477
481,-2.2881880970058677,-0.3888698509405569,Intensity_1DLC061715QE_RRAG_041B_rep2,PXD012477
482,-2.6772398305243614,-0.6164606265347182,Intensity_1DLC062715QE_RRAG_043B_rep4,PXD012477
483,4.704775286426941,0.464871168060168,Intensity_1DLC120314QE_RRAG_008_rep1,PXD012477
484,-2.892552379590312,-0.584573716025698,Intensity_1DLC071515QE_RRAG_060B_rep1,PXD012477
485,-2.5679686494251026,-1.0521187268847394,Intensity_1DLC060615QE_RRAG_030B_rep3,PXD012477
486,5.398898204658684,-0.7803882839149113,Intensity_1DLC121514QE_RRAG_020_rep1,PXD012477
487,6.1456108308562625,-0.5276561062300879,Intensity_1DLC121914QE_RRAG_027_rep1,PXD012477
488,-2.844436798579227,-1.500279788511738,Intensity_1DLC062715QE_RRAG_045B_rep3,PXD012477
489,7.52574605588512,-1.2881542542223503,Intensity_1DLC012615QE_RRAG_004B_rep1,PXD012477
490,8.2394277412991,0.5135571875124852,Intensity_1DLC012615QE_RRAG_012B_rep1,PXD012477
491,5.749738395979736,-0.47316415118275545,Intensity_1DLC121414QE_RRAG_011_rep1,PXD012477
492,6.683229274177112,-1.920067349927872,Intensity_1DLC012615QE_RRAG_016B_rep1,PXD012477
493,6.502886366962858,0.2616740589481129,Intensity_1DLC012615QE_RRAG_009B_rep1,PXD012477
494,6.033611343901203,-0.6134291584264391,Intensity_1DLC122214QE_RRAG_035_rep1,PXD012477
495,7.064514314881576,-0.02528689744903402,Intensity_1DLC121914QE_RRAG_030_rep1,PXD012477
496,7.266135671415565,0.39229840760573415,Intensity_1DLC122514QE_RRAG_049_rep1,PXD012477
497,-2.0412463485854726,-0.37734118561435603,Intensity_1DLC071015QE_RRAG_054B_rep2,PXD012477
498,7.287832236461496,-0.9089270548622664,Intensity_1DLC123114QE_RRAG_061_rep1,PXD012477
499,6.828434922023266,-0.5681441462353896,Intensity_1DLC122214QE_RRAG_039_rep3,PXD012477
500,3.776308811281272,-1.2995201113837278,Intensity_1DLC121514QE_RRAG_023_rep1,PXD012477
501,5.973875200620073,-0.38868702600001676,Intensity_1DLC121514QE_RRAG_022_rep1,PXD012477
502,-3.1750883726743786,-1.8909678411205457,Intensity_1DLC052815QE_RRAG_024B_rep3,PXD012477
503,-3.79736102235046,-0.7127998104511649,Intensity_1DLC0080815QE_RRAG_002_rep1,PXD012477
504,7.000051017840968,0.41079279874167285,Intensity_1DLC123114QE_RRAG_054_rep3,PXD012477
505,8.030296564051389,2.198853330439682,Intensity_1DLC122514QE_RRAG_043_rep4,PXD012477
506,4.5566322943092,-0.7933556515740915,Intensity_1DLC121514QE_RRAG_020_rep3,PXD012477
507,5.352582025445287,-1.161328820117702,Intensity_1DLC121914QE_RRAG_029_rep2,PXD012477
508,5.411329568665625,-0.9218701431543224,Intensity_1DLC121914QE_RRAG_029_rep3,PXD012477
509,5.102356781875737,-1.144382613490922,Intensity_1DLC121914QE_RRAG_031_rep4,PXD012477
510,5.130394534386557,0.3887143227326027,Intensity_1DLC120314QE_RRAG_002_rep1,PXD012477
511,-4.935122885020557,-0.9520468124213001,Intensity_1DLC0080815QE_RRAG_003_rep1,PXD012477
512,3.7987650826580044,-1.4429413045909272,Intensity_1DLC121514QE_RRAG_023_rep4,PXD012477
513,-3.966385869927124,-1.0759569041813937,Intensity_1DLC060615QE_RRAG_036B_rep1,PXD012477
514,-2.894308995455268,-1.0275107879506,Intensity_1DLC060615QE_RRAG_032B_rep4,PXD012477
515,5.941000916545189,-0.809569862339191,Intensity_1DLC012615QE_RRAG_005B_rep2,PXD012477
516,6.596109055717884,0.821218500276078,Intensity_1DLC122514QE_RRAG_041_rep3,PXD012477
517,-2.748045249973999,-1.4969818285824719,Intensity_1DLC062715QE_RRAG_044B_rep2,PXD012477
518,6.26255943649413,-0.52019341637853,Intensity_1DLC122214QE_RRAG_035_rep2,PXD012477
519,7.054418015752959,0.52684427537872,Intensity_1DLC012615QE_RRAG_002B_rep2,PXD012477
520,5.339326785260609,-0.8406974144975412,Intensity_1DLC122214QE_RRAG_035_rep3,PXD012477
521,4.284690918312922,-0.45886093415490364,Intensity_1DLC120914QE_RRAG_010_rep1,PXD012477
522,4.58769523663681,1.5123054407094871,Intensity_1DLC120314QE_RRAG_002_rep2,PXD012477
523,7.380500950479357,-1.0583091089250294,Intensity_1DLC012615QE_RRAG_004B_rep2,PXD012477
524,-4.720303117914932,-1.660580732086923,Intensity_1DLC0080815QE_RRAG_018_rep1,PXD012477
525,-4.157254453927229,-1.5746311826525259,Intensity_1DLC060615QE_RRAG_033B_rep3,PXD012477
526,6.4127647239316605,-0.5269745263478864,Intensity_1DLC121914QE_RRAG_027_rep2,PXD012477
527,-2.553312818842656,-0.38369963323482076,Intensity_1DLC061715QE_RRAG_041B_rep1,PXD012477
528,-0.6346385975331156,-0.4687302912555035,Intensity_1DLC071015QE_RRAG_053B_rep1,PXD012477
529,5.789166240950954,-0.3421788950210507,Intensity_1DLC122514QE_RRAG_048_101314_rep1,PXD012477
530,6.745054364469513,-0.9177263739773432,Intensity_1DLC122214QE_RRAG_036_rep4,PXD012477
